continent,status,order,family,genus,species,mass.grams
AUS,extant,Rodentia,Muridae,Uromys,hadrourus,194
AUS,extant,Rodentia,Muridae,Xeromys,myoides,41
AUS,extant,Rodentia,Muridae,Zyzomys,argurus,36
AUS,extant,Rodentia,Muridae,Zyzomys,maini,94
AUS,extant,Rodentia,Muridae,Zyzomys,palatilis,123
AUS,extant,Rodentia,Muridae,Zyzomys,pedunculatus,100
AUS,extant,Rodentia,Muridae,Zyzomys,woodwardi,136
AUS,extant,Sirenia,Dugongidae,Dugong,dugon,420000
EA,extant,Artiodactyla,Bovidae,Antilope,cervicapra,37500
EA,extant,Artiodactyla,Bovidae,Bison,bonasus,500000
EA,extant,Artiodactyla,Bovidae,Bos,frontalis,800000
EA,extant,Artiodactyla,Bovidae,Bos,grunniens,333000
EA,extant,Artiodactyla,Bovidae,Bos,javanicus,700000
EA,extant,Artiodactyla,Bovidae,Bos,sauveli,800000
EA,historical,Artiodactyla,Bovidae,Bos,taurus,900000
EA,extant,Artiodactyla,Bovidae,Boselaphus,tragocamelus,169000
EA,extant,Artiodactyla,Bovidae,Bubalus,mephistopheles,
EA,extant,Artiodactyla,Bovidae,Bubalus,bubalis,37500
EA,extant,Artiodactyla,Bovidae,Budorcas,taxicolor,302000
EA,extant,Artiodactyla,Bovidae,Capra,caucasica,55000
EA,extant,Artiodactyla,Bovidae,Capra,cylindricornis,50000
EA,extant,Artiodactyla,Bovidae,Capra,falconeri,41000
EA,extant,Artiodactyla,Bovidae,Capra,sibirica,130000
EA,extant,Artiodactyla,Bovidae,Capra,hircus,75000
EA,extant,Artiodactyla,Bovidae,Capra,pyrenaica,50000
EA,extant,Artiodactyla,Bovidae,Capra,nubiana,46250
EA,extant,Artiodactyla,Bovidae,Capra,ibex,69333.3
EA,extant,Artiodactyla,Bovidae,Gazella,subgutturosa,28500
EA,extant,Artiodactyla,Bovidae,Gazella,gazella,23000
EA,extant,Artiodactyla,Bovidae,Gazella,bennettii,18916.7
EA,extant,Artiodactyla,Bovidae,Gazella,saudiya,16000
EA,historical,Artiodactyla,Bovidae,Gazella,bilkis,48500
EA,historical,Artiodactyla,Bovidae,Gazella,arabica,12000
EA,extant,Artiodactyla,Bovidae,Hemitragus,jemlahicus,35200
EA,extant,Artiodactyla,Bovidae,Hemitragus,hylocrius,75000
EA,extant,Artiodactyla,Bovidae,Hemitragus,jayakari,23000
EA,extant,Artiodactyla,Bovidae,Naemorhedus,baileyi,
EA,extant,Artiodactyla,Bovidae,Naemorhedus,goral,28500
EA,extant,Artiodactyla,Bovidae,Naemorhedus,sumatraensis,87500
EA,extant,Artiodactyla,Bovidae,Naemorhedus,caudatus,27000
EA,extant,Artiodactyla,Bovidae,Oryx,dammah,200000
EA,extant,Artiodactyla,Bovidae,Oryx,leucoryx,87700
EA,extant,Artiodactyla,Bovidae,Ovibos,moschatus,312500
EA,extant,Artiodactyla,Bovidae,Ovis,vignei,60000
EA,extant,Artiodactyla,Bovidae,Ovis,ammon,180000
EA,extant,Artiodactyla,Bovidae,Ovis,aries,50000
EA,extant,Artiodactyla,Bovidae,Ovis,nivicola,90000
EA,extant,Artiodactyla,Bovidae,Pantholops,hodgsonii,27500
EA,extant,Artiodactyla,Bovidae,Procapra,gutturosa,27750
EA,extant,Artiodactyla,Bovidae,Procapra,picticaudata,20000
EA,extant,Artiodactyla,Bovidae,Procapra,przewalskii,27500
EA,extant,Artiodactyla,Bovidae,Pseudois,nayaur,45000
EA,extant,Artiodactyla,Bovidae,Pseudois,schaeferi,29250
EA,extant,Artiodactyla,Bovidae,Rupicapra,rupicapra,26100
EA,extant,Artiodactyla,Bovidae,Rupicapra,pyrenaica,30000
EA,extant,Artiodactyla,Bovidae,Saiga,tatarica,29000
EA,extant,Artiodactyla,Bovidae,Tetracerus,quadricornis,19000
EA,extant,Artiodactyla,Camelidae,Camelus,bactrianus,690000
EA,extant,Artiodactyla,Camelidae,Camelus,dromedarius,402000
EA,extant,Artiodactyla,Cervidae,Alces,alces,355000
EA,extant,Artiodactyla,Cervidae,Axis,axis,70000
EA,extant,Artiodactyla,Cervidae,Axis,porcinus,35000
EA,extant,Artiodactyla,Cervidae,Capreolus,pygargus,
EA,extant,Artiodactyla,Cervidae,Capreolus,capreolus,22500
EA,extant,Artiodactyla,Cervidae,Cervus,albirostris,125000
EA,extant,Artiodactyla,Cervidae,Cervus,duvaucelii,143000
EA,extant,Artiodactyla,Cervidae,Cervus,eldii,73000
EA,extant,Artiodactyla,Cervidae,Cervus,nippon,53000
EA,extant,Artiodactyla,Cervidae,Cervus,elaphus,166562.5
EA,extant,Artiodactyla,Cervidae,Cervus,unicolor,211620
EA,historical,Artiodactyla,Cervidae,Cervus,schomburgki,
EA,extant,Artiodactyla,Cervidae,Dama,mesopotamica,
EA,extant,Artiodactyla,Cervidae,Dama,dama,56250
EA,extant,Artiodactyla,Cervidae,Elaphodus,cephalophus,33500
EA,extant,Artiodactyla,Cervidae,Elaphurus,davidianus,149000
EA,extant,Artiodactyla,Cervidae,Hydropotes,inermis,14000
EA,extant,Artiodactyla,Cervidae,Muntiacus,crinifrons,
EA,extant,Artiodactyla,Cervidae,Muntiacus,gongshanensis,
EA,extant,Artiodactyla,Cervidae,Muntiacus,muntjak,14000
EA,extant,Artiodactyla,Cervidae,Muntiacus,reevesi,13500
EA,extant,Artiodactyla,Cervidae,Muntiacus,feae,22000
EA,extant,Artiodactyla,Moschidae,Moschus,berezovskii,
EA,extant,Artiodactyla,Moschidae,Moschus,fuscus,
EA,extant,Artiodactyla,Moschidae,Moschus,moschiferus,13000
EA,extant,Artiodactyla,Moschidae,Moschus,chrysogaster,14500
EA,extant,Artiodactyla,Suidae,Sus,bucculentus,
EA,extant,Artiodactyla,Suidae,Sus,salvanius,7718
EA,extant,Artiodactyla,Suidae,Sus,scrofa,117285.7
EA,extant,Artiodactyla,Suidae,Sus,barbatus,96666.7
EA,extant,Artiodactyla,Tragulidae,Moschiola,meminna,2450
EA,extant,Artiodactyla,Tragulidae,Tragulus,javanicus,3300
EA,extant,Artiodactyla,Tragulidae,Tragulus,napu,5900
EA,extant,Carnivora,Canidae,Alopex,lagopus,6285.3
EA,extant,Carnivora,Canidae,Canis,lupus,37000
EA,extant,Carnivora,Canidae,Canis,aureus,11958.3
EA,extant,Carnivora,Canidae,Cuon,alpinus,12760
EA,extant,Carnivora,Canidae,Nyctereutes,procyonoides,4040
EA,extant,Carnivora,Canidae,Vulpes,cana,1000
EA,extant,Carnivora,Canidae,Vulpes,corsac,2400
EA,extant,Carnivora,Canidae,Vulpes,rueppelli,3250
EA,extant,Carnivora,Canidae,Vulpes,ferrilata,5000
EA,extant,Carnivora,Canidae,Vulpes,vulpes,6333.3
EA,extant,Carnivora,Canidae,Vulpes,bengalensis,2726
EA,extant,Carnivora,Felidae,Acinonyx,jubatus,50000
EA,extant,Carnivora,Felidae,Caracal,caracal,13749.9
EA,extant,Carnivora,Felidae,Catopuma,temminckii,11500
EA,extant,Carnivora,Felidae,Felis,margarita,2525
EA,extant,Carnivora,Felidae,Felis,bieti,5500
EA,extant,Carnivora,Felidae,Felis,silvestris,6400
EA,extant,Carnivora,Felidae,Felis,chaus,7257
EA,extant,Carnivora,Felidae,Lynx,lynx,17950
EA,extant,Carnivora,Felidae,Lynx,pardinus,9400
EA,extant,Carnivora,Felidae,Neofelis,nebulosa,19500
EA,extant,Carnivora,Felidae,Otocolobus,manul,3500
EA,extant,Carnivora,Felidae,Panthera,pardus,45500
EA,extant,Carnivora,Felidae,Panthera,leo,161499.1
EA,extant,Carnivora,Felidae,Panthera,tigris,162564
EA,extant,Carnivora,Felidae,Pardofelis,marmorata,3250
EA,extant,Carnivora,Felidae,Prionailurus,bengalensis,3300
EA,extant,Carnivora,Felidae,Prionailurus,rubiginosus,1350
EA,extant,Carnivora,Felidae,Prionailurus,viverrinus,10850
EA,extant,Carnivora,Felidae,Uncia,uncia,44167
EA,extant,Carnivora,Herpestidae,Herpestes,palustris,
EA,extant,Carnivora,Herpestidae,Herpestes,javanicus,750
EA,extant,Carnivora,Herpestidae,Herpestes,ichneumon,7500
EA,extant,Carnivora,Herpestidae,Herpestes,brachyurus,2000
EA,extant,Carnivora,Herpestidae,Herpestes,smithii,1861.4
EA,extant,Carnivora,Herpestidae,Herpestes,urva,1863.2
EA,extant,Carnivora,Herpestidae,Herpestes,edwardsii,1324.2
EA,extant,Carnivora,Herpestidae,Herpestes,vitticollis,2994.7
EA,extant,Carnivora,Hyaenidae,Hyaena,hyaena,37410
EA,extant,Carnivora,Mustelidae,Amblonyx,cinereus,3990.4
EA,extant,Carnivora,Mustelidae,Arctonyx,collaris,6356
EA,extant,Carnivora,Mustelidae,Gulo,gulo,19500
EA,extant,Carnivora,Mustelidae,Ictonyx,libyca,3500
EA,extant,Carnivora,Mustelidae,Lutra,lutra,10999.9
EA,extant,Carnivora,Mustelidae,Lutra,sumatrana,5500
EA,extant,Carnivora,Mustelidae,Lutrogale,perspicillata,9000
EA,extant,Carnivora,Mustelidae,Martes,flavigula,2500
EA,extant,Carnivora,Mustelidae,Martes,martes,1300
EA,extant,Carnivora,Mustelidae,Martes,zibellina,1130
EA,extant,Carnivora,Mustelidae,Martes,gwatkinsii,2043
EA,extant,Carnivora,Mustelidae,Martes,melampus,1000
EA,extant,Carnivora,Mustelidae,Martes,foina,1540.8
EA,extant,Carnivora,Mustelidae,Meles,meles,13000
EA,extant,Carnivora,Mustelidae,Mellivora,capensis,9000
EA,extant,Carnivora,Mustelidae,Melogale,moschata,938.5
EA,extant,Carnivora,Mustelidae,Melogale,personata,1702.5
EA,extant,Carnivora,Mustelidae,Mustela,strigidorsa,
EA,extant,Carnivora,Mustelidae,Mustela,altaica,171
EA,extant,Carnivora,Mustelidae,Mustela,eversmannii,1350
EA,extant,Carnivora,Mustelidae,Mustela,lutreola,440
EA,extant,Carnivora,Mustelidae,Mustela,sibirica,405
EA,extant,Carnivora,Mustelidae,Mustela,nudipes,500
EA,extant,Carnivora,Mustelidae,Mustela,kathiah,208.1
EA,extant,Carnivora,Mustelidae,Mustela,erminea,168.8
EA,extant,Carnivora,Mustelidae,Mustela,nivalis,77.3
EA,extant,Carnivora,Mustelidae,Mustela,putorius,730.8
EA,extant,Carnivora,Mustelidae,Vormela,peregusna,543
EA,extant,Carnivora,Odobenidae,Odobenus,rosmarus,825000
EA,extant,Carnivora,Otariidae,Eumetopias,jubatus,310000
EA,extant,Carnivora,Phocidae,Cystophora,cristata,375000
EA,extant,Carnivora,Phocidae,Erignathus,barbatus,280000
EA,extant,Carnivora,Phocidae,Halichoerus,grypus,157667
EA,extant,Carnivora,Phocidae,Monachus,monachus,310000
EA,extant,Carnivora,Phocidae,Phoca,caspica,86000
EA,extant,Carnivora,Phocidae,Phoca,fasciata,90000
EA,extant,Carnivora,Phocidae,Phoca,groenlandica,120000
EA,extant,Carnivora,Phocidae,Phoca,hispida,90900
EA,extant,Carnivora,Phocidae,Phoca,sibirica,90000
EA,extant,Carnivora,Phocidae,Phoca,vitulina,100000
EA,extant,Carnivora,Phocidae,Phoca,largha,150000
EA,extant,Carnivora,Ursidae,Ailuropoda,melanoleuca,108400
EA,extant,Carnivora,Ursidae,Ailurus,fulgens,4900
EA,extant,Carnivora,Ursidae,Helarctos,malayanus,46000
EA,extant,Carnivora,Ursidae,Melursus,ursinus,100000
EA,extant,Carnivora,Ursidae,Ursus,thibetanus,77500
EA,extant,Carnivora,Ursidae,Ursus,maritimus,425000
EA,extant,Carnivora,Ursidae,Ursus,arctos,206000
EA,extant,Carnivora,Viverridae,Arctictis,binturong,13000
EA,extant,Carnivora,Viverridae,Arctogalidia,trivirgata,2250
EA,extant,Carnivora,Viverridae,Chrotogale,owstoni,3250
EA,extant,Carnivora,Viverridae,Cynogale,bennettii,4500
EA,extant,Carnivora,Viverridae,Diplogale,hosei,
EA,extant,Carnivora,Viverridae,Genetta,genetta,1600
EA,extant,Carnivora,Viverridae,Hemigalus,derbyanus,2500
EA,extant,Carnivora,Viverridae,Hemigalus,derbyanus,1500
EA,extant,Carnivora,Viverridae,Paguma,larvata,4300
EA,extant,Carnivora,Viverridae,Paradoxurus,jerdoni,2780.8
EA,extant,Carnivora,Viverridae,Paradoxurus,hermaphroditus,3200
EA,extant,Carnivora,Viverridae,Prionodon,linsang,700
EA,extant,Carnivora,Viverridae,Prionodon,pardicolor,512
EA,extant,Carnivora,Viverridae,Viverra,civettina,
EA,extant,Carnivora,Viverridae,Viverra,tangalunga,10000
EA,extant,Carnivora,Viverridae,Viverra,megaspila,9250
EA,extant,Carnivora,Viverridae,Viverra,zibetha,9000
EA,extant,Carnivora,Viverridae,Viverricula,indica,2980
EA,extant,Chiroptera,Craseonycteridae,Craseonycteris,thonglongyai,2.2
EA,extant,Chiroptera,Emballonuridae,Coleura,afra,10.7
EA,extant,Chiroptera,Emballonuridae,Emballonura,monticola,5.4
EA,extant,Chiroptera,Emballonuridae,Saccolaimus,saccolaimus,43.7
EA,extant,Chiroptera,Emballonuridae,Taphozous,longimanus,26.9
EA,extant,Chiroptera,Emballonuridae,Taphozous,melanopogon,27.6
EA,extant,Chiroptera,Emballonuridae,Taphozous,nudiventris,34.1
EA,extant,Chiroptera,Emballonuridae,Taphozous,perforatus,27.3
EA,extant,Chiroptera,Emballonuridae,Taphozous,theobaldi,39.8
EA,extant,Chiroptera,Megadermatidae,Megaderma,lyra,45.5
EA,extant,Chiroptera,Megadermatidae,Megaderma,spasma,24.8
EA,extant,Chiroptera,Molossidae,Chaerephon,nigeriae,19.8
EA,extant,Chiroptera,Molossidae,Chaerephon,pumila,11.3
EA,extant,Chiroptera,Molossidae,Mops,midas,45.2
EA,extant,Chiroptera,Molossidae,Otomops,wroughtoni,
EA,extant,Chiroptera,Molossidae,Tadarida,aegyptiaca,16.8
EA,extant,Chiroptera,Molossidae,Tadarida,teniotis,27
EA,extant,Chiroptera,Nycteridae,Nycteris,thebaica,9.8
EA,extant,Chiroptera,Nycteridae,Nycteris,tragata,14.4
EA,extant,Chiroptera,Pteropodidae,Balionycteris,maculata,14.2
EA,extant,Chiroptera,Pteropodidae,Chironax,melanocephalus,17.6
EA,extant,Chiroptera,Pteropodidae,Cynopterus,brachyotis,31.8
EA,extant,Chiroptera,Pteropodidae,Cynopterus,horsfieldi,54.8
EA,extant,Chiroptera,Pteropodidae,Cynopterus,sphinx,43.7
EA,extant,Chiroptera,Pteropodidae,Eidolon,helvum,253.3
EA,extant,Chiroptera,Pteropodidae,Eonycteris,spelaea,56.7
EA,extant,Chiroptera,Pteropodidae,Latidens,salimalii,
EA,extant,Chiroptera,Pteropodidae,Macroglossus,minimus,15.9
EA,extant,Chiroptera,Pteropodidae,Macroglossus,sobrinus,22.1
EA,extant,Chiroptera,Pteropodidae,Megaerops,ecaudatus,24.7
EA,extant,Chiroptera,Pteropodidae,Megaerops,niphanae,32.6
EA,extant,Chiroptera,Pteropodidae,Pteropus,giganteus,804.2
EA,extant,Chiroptera,Pteropodidae,Pteropus,hypomelanus,430
EA,extant,Chiroptera,Pteropodidae,Pteropus,lylei,316.7
EA,extant,Chiroptera,Pteropodidae,Pteropus,vampyrus,1039.3
EA,extant,Chiroptera,Pteropodidae,Rousettus,aegyptiacus,132.2
EA,extant,Chiroptera,Pteropodidae,Rousettus,amplexicaudatus,78.9
EA,extant,Chiroptera,Pteropodidae,Rousettus,leschenaulti,97.1
EA,extant,Chiroptera,Pteropodidae,Sphaerias,blanfordi,28.2
EA,extant,Chiroptera,Rhinolophidae,Asellia,tridens,11.9
EA,extant,Chiroptera,Rhinolophidae,Aselliscus,stoliczkanus,4.9
EA,extant,Chiroptera,Rhinolophidae,Coelops,frithi,7.4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,dyacorum,
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,megalotis,
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,pratti,
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,schistaceus,
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,armiger,53
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,ater,5.8
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,caffer,9.4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,cineraceus,4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,diadema,43.8
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,fulvus,8.5
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,galeritus,9
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,halophyllus,4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,lankadiva,52.4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,larvatus,19.9
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,lekaguli,31.1
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,lylei,40
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,pomona,6.2
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,ridleyi,9.7
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,sabanus,4.2
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,speoris,10.4
EA,extant,Chiroptera,Rhinolophidae,Hipposideros,turpis,33.4
EA,extant,Chiroptera,Rhinolophidae,Paracoelops,megalotis,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,borneensis,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,canuti,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,mitratus,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,monoceros,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,osgoodi,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,rex,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,subbadius,
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,acuminatus,11.8
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,affinis,14
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,blasii,9.7
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,clivosus,15.7
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,coelophyllus,7.1
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,cornutus,7.2
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,euryale,8.2
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,ferrumequinum,21.1
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,4.7
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,lepidus,5.7
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,luctus,33.9
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,macrotis,6.2
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,malayanus,6.7
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,marshalli,5
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,mehelyi,12.3
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,paradoxolophus,8.2
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,pearsoni,11.8
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,pusillus,5.2
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,robinsoni,8.5
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,rouxi,11.8
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,sedulus,8.8
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,shameli,9.6
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,stheno,7.9
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,thomasi,8.3
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,trifoliatus,14.8
EA,extant,Chiroptera,Rhinolophidae,Rhinolophus,yunanensis,19.7
EA,extant,Chiroptera,Rhinopomatidae,Rhinopoma,microphyllum,27.9
EA,extant,Chiroptera,Rhinopomatidae,Rhinopoma,muscatellum,9.1
EA,extant,Chiroptera,Vespertilionidae,Barbastella,barbastellus,8
EA,extant,Chiroptera,Vespertilionidae,Barbastella,leucomelas,15.1
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,kobayashii,
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,platyops,
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,tatei,
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,bobrinskoi,7.6
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,bottae,14.2
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,capensis,6
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,demissus,15
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,nasutus,7.9
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,nilssoni,10.4
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,pachyotis,8.3
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,serotinus,22.9
EA,extant,Chiroptera,Vespertilionidae,Eptesicus,vulturnus,3.8
EA,extant,Chiroptera,Vespertilionidae,Eudiscopus,denticulus,
EA,extant,Chiroptera,Vespertilionidae,Glischropus,tylopus,4.4
EA,extant,Chiroptera,Vespertilionidae,Harpiocephalus,harpia,13.6
EA,extant,Chiroptera,Vespertilionidae,Hesperoptenus,doriae,
EA,extant,Chiroptera,Vespertilionidae,Hesperoptenus,tomesi,
EA,extant,Chiroptera,Vespertilionidae,Hesperoptenus,blanfordi,6.8
EA,extant,Chiroptera,Vespertilionidae,Hesperoptenus,tickelli,16.3
EA,extant,Chiroptera,Vespertilionidae,Ia,io,49.2
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,eriophora,
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,intermedia,
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,atrox,4.8
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,hardwickei,4.5
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,minuta,2
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,papillosa,10.1
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,pellucida,4.1
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,picta,4.5
EA,extant,Chiroptera,Vespertilionidae,Kerivoula,whiteheadi,3.3
EA,extant,Chiroptera,Vespertilionidae,Miniopterus,fuscus,10.7
EA,extant,Chiroptera,Vespertilionidae,Miniopterus,magnater,14.1
EA,extant,Chiroptera,Vespertilionidae,Miniopterus,pusillus,8.6
EA,extant,Chiroptera,Vespertilionidae,Miniopterus,schreibersi,11.5
EA,extant,Chiroptera,Vespertilionidae,Murina,aurata,
EA,extant,Chiroptera,Vespertilionidae,Murina,fusca,
EA,extant,Chiroptera,Vespertilionidae,Murina,grisea,
EA,extant,Chiroptera,Vespertilionidae,Murina,puta,
EA,extant,Chiroptera,Vespertilionidae,Murina,ussuriensis,
EA,extant,Chiroptera,Vespertilionidae,Murina,aenea,7.5
EA,extant,Chiroptera,Vespertilionidae,Murina,cyclotis,9.1
EA,extant,Chiroptera,Vespertilionidae,Murina,huttoni,7.6
EA,extant,Chiroptera,Vespertilionidae,Murina,leucogaster,7.6
EA,extant,Chiroptera,Vespertilionidae,Murina,suilla,4
EA,extant,Chiroptera,Vespertilionidae,Murina,tubinaris,5.5
EA,extant,Chiroptera,Vespertilionidae,Myotis,abei,
EA,extant,Chiroptera,Vespertilionidae,Myotis,bombinus,
EA,extant,Chiroptera,Vespertilionidae,Myotis,chinensis,
EA,extant,Chiroptera,Vespertilionidae,Myotis,ikonnikovi,
EA,extant,Chiroptera,Vespertilionidae,Myotis,longipes,
EA,extant,Chiroptera,Vespertilionidae,Myotis,pequinius,
EA,extant,Chiroptera,Vespertilionidae,Myotis,ricketti,
EA,extant,Chiroptera,Vespertilionidae,Myotis,schaubi,
EA,extant,Chiroptera,Vespertilionidae,Myotis,sicarius,
EA,extant,Chiroptera,Vespertilionidae,Myotis,adversus,10.6
EA,extant,Chiroptera,Vespertilionidae,Myotis,altarium,11
EA,extant,Chiroptera,Vespertilionidae,Myotis,annectans,9.8
EA,extant,Chiroptera,Vespertilionidae,Myotis,bechsteini,8.5
EA,extant,Chiroptera,Vespertilionidae,Myotis,blythii,22.5
EA,extant,Chiroptera,Vespertilionidae,Myotis,brandti,5.3
EA,extant,Chiroptera,Vespertilionidae,Myotis,capaccinii,7.4
EA,extant,Chiroptera,Vespertilionidae,Myotis,dasycneme,14.1
EA,extant,Chiroptera,Vespertilionidae,Myotis,daubentoni,7.4
EA,extant,Chiroptera,Vespertilionidae,Myotis,emarginatus,7.7
EA,extant,Chiroptera,Vespertilionidae,Myotis,formosus,7
EA,extant,Chiroptera,Vespertilionidae,Myotis,frater,7.6
EA,extant,Chiroptera,Vespertilionidae,Myotis,hasseltii,8.8
EA,extant,Chiroptera,Vespertilionidae,Myotis,horsfieldii,6
EA,extant,Chiroptera,Vespertilionidae,Myotis,macrodactylus,7.2
EA,extant,Chiroptera,Vespertilionidae,Myotis,montivagus,8.3
EA,extant,Chiroptera,Vespertilionidae,Myotis,muricola,4.5
EA,extant,Chiroptera,Vespertilionidae,Myotis,myotis,24.8
EA,extant,Chiroptera,Vespertilionidae,Myotis,mystacinus,5
EA,extant,Chiroptera,Vespertilionidae,Myotis,nattereri,7.1
EA,extant,Chiroptera,Vespertilionidae,Myotis,ridleyi,4
EA,extant,Chiroptera,Vespertilionidae,Myotis,riparius,5.6
EA,extant,Chiroptera,Vespertilionidae,Myotis,rosseti,3.3
EA,extant,Chiroptera,Vespertilionidae,Myotis,siligorensis,3
EA,extant,Chiroptera,Vespertilionidae,Nyctalus,aviator,
EA,extant,Chiroptera,Vespertilionidae,Nyctalus,montanus,
EA,extant,Chiroptera,Vespertilionidae,Nyctalus,lasiopterus,49.7
EA,extant,Chiroptera,Vespertilionidae,Nyctalus,leisleri,13.3
EA,extant,Chiroptera,Vespertilionidae,Nyctalus,noctula,28
EA,extant,Chiroptera,Vespertilionidae,Nycticeius,schlieffeni,5
EA,extant,Chiroptera,Vespertilionidae,Nyctophilus,timoriensis,11.7
EA,extant,Chiroptera,Vespertilionidae,Otonycteris,hemprichi,23.8
EA,extant,Chiroptera,Vespertilionidae,Philetor,brachypterus,11.6
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,affinis,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,anthonyi,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,joffrei,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,lophurus,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,macrotis,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,paterculus,
EA,extant,Chiroptera,Vespertilionidae,Pipistrellus,peguensis,
